benchmark;jvm;options;iteration;duration;CPU;DRAM;exitcode
sunflow;OPEN;5Parallel;7;4807833.054;340250000.0;69740000.0;0
sunflow;OPEN;5Concurent;7;4371856.4520000005;312570000.0;67870000.0;0
sunflow;OPEN;1Parallel;7;4810715.562000001;338370000.0;70890000.0;0
sunflow;OPEN;1Concurent;7;4415625.563999999;306260000.0;66410000.0;0
sunflow;OPEN;DisableExplicitGC;7;4487185.421;315610000.0;66170000.0;0
sunflow;OPEN;ParallelCG;7;4948540.319;355350000.0;76840000.0;0
sunflow;OPEN;ParallelOldGC;7;5035009.873;369160000.0;77240000.0;0
sunflow;OPEN;SerialGC;7;5025725.403;361430000.0;78530000.0;0
sunflow;OPEN;Epsilon;7;3705261.475;209370000.0;49660000.0;0
avrora;Graal;default;8;77865139.58399999;4263640000.000001;1012330000.0;0
avrora;Graal;G1;8;75811875.646;4150300000.0;988290000.0;0
avrora;Graal;5Parallel;8;76593610.54100001;4180960000.0;998070000.0;0
avrora;Graal;5Concurent;8;76013696.428;4149350000.000001;990190000.0;0
avrora;Graal;1Parallel;8;67313553.55600001;3283800000.0;872160000.0;0
avrora;Graal;1Concurent;8;75845237.76;4138370000.0;987240000.0;0
avrora;Graal;DisableExplicitGC;8;76739661.16299999;4191430000.000001;1000020000.0;0
avrora;Graal;ParallelCG;8;75894868.214;4126910000.0;988720000.0;0
avrora;Graal;ParallelOldGC;8;73922578.99700001;3858270000.0;962270000.0;0
avrora;J9;default;8;34907644.876;2277180000.0;469960000.0;0
avrora;J9;ConcurrentScavenge;8;35779063.663;2347940000.0;482170000.0;0
avrora;J9;ScvNoAdaptiveTenure;8;33303402.604000002;2169710000.0;445690000.0;0
avrora;J9;Balanced;8;34861843.622;2306810000.0;469540000.0;0
avrora;J9;Gencon;8;34943530.438;2287820000.0;471560000.0;0
avrora;J9;Metronome;8;33625965.197;2199780000.0;452620000.0;0
avrora;J9;Nogc;8;34777031.498;2288000000.0;468120000.0;0
avrora;J9;Optavgpause;8;34914494.342;2277980000.0;471370000.0;0
avrora;J9;Optthruput;8;33692713.786;2208380000.0;452390000.0;0
avrora;OPEN;default;8;75774382.45099999;4190670000.0;990220000.0;0
avrora;OPEN;G1;8;77376008.161;4268100000.000001;1007890000.0;0
avrora;OPEN;5Parallel;8;74872432.911;4095040000.0;976260000.0;0
avrora;OPEN;5Concurent;8;77359570.112;4262780000.0;1009800000.0;0
avrora;OPEN;1Parallel;8;76009272.05399999;4179070000.0;990080000.0;0
avrora;OPEN;1Concurent;8;76365787.635;4195750000.0;995780000.0;0
avrora;OPEN;DisableExplicitGC;8;76516888.854;4151780000.0;996050000.0;0
avrora;OPEN;ParallelCG;8;77244245.052;4233680000.000001;1005020000.0;0
avrora;OPEN;ParallelOldGC;8;71866326.771;3696220000.0;935400000.0;0
avrora;OPEN;SerialGC;8;77495188.12300001;4254070000.0;1009900000.0;0
avrora;OPEN;Epsilon;8;54758846.043000005;2708050000.0;708860000.0;0
h2;Graal;default;8;36760734.401;1810040000.0;488790000.0;0
h2;Graal;G1;8;38471519.099;1861530000.0;516740000.0;0
h2;Graal;5Parallel;8;39355765.928;1922390000.0;527740000.0;0
h2;Graal;5Concurent;8;38017244.029;1845090000.0;509700000.0;0
h2;Graal;1Parallel;8;40981182.899000004;1965000000.0;545340000.0;0
h2;Graal;1Concurent;8;39104397.156;1901610000.0;522070000.00000006;0
h2;Graal;DisableExplicitGC;8;41016917.571;2028120000.0;552240000.0;0
h2;Graal;ParallelCG;8;38177691.487;1923410000.0;512770000.0;0
h2;Graal;ParallelOldGC;8;37585083.805;1882390000.0;502250000.0;0
h2;J9;default;8;42780365.322;2240010000.0;570990000.0;0
h2;J9;ConcurrentScavenge;8;45939926.999;2420450000.0;608290000.0;0
h2;J9;ScvNoAdaptiveTenure;8;42564615.471999995;2222640000.0;573480000.0;0
h2;J9;Balanced;8;44353898.46;2203940000.0;587710000.0;0
h2;J9;Gencon;8;42794618.303;2198890000.0;568130000.0;0
h2;J9;Metronome;8;52942981.008999996;2640380000.0;696540000.0;0
h2;J9;Nogc;8;44226947.69000001;2157810000.0;581370000.0;0
h2;J9;Optavgpause;8;39326600.231;2038030000.0;519880000.0;0
h2;J9;Optthruput;8;46843852.247;2395110000.0;619560000.0;0
h2;OPEN;default;8;35418375.480000004;1752170000.0;471720000.0;0
h2;OPEN;G1;8;34915196.026999995;1712310000.0;461790000.0;0
h2;OPEN;5Parallel;8;32960351.385;1702880000.0;438110000.0;0
h2;OPEN;5Concurent;8;34784134.35200001;1740650000.0;463000000.0;0
h2;OPEN;1Parallel;8;38355914.397;2033620000.0;513280000.0;0
h2;OPEN;1Concurent;8;35460231.908;1741660000.0;475310000.0;0
h2;OPEN;DisableExplicitGC;8;32457883.66;1613400000.0;429210000.0;0
h2;OPEN;ParallelCG;8;30785183.806;1526930000.0;408920000.0;0
h2;OPEN;ParallelOldGC;8;35202595.526999995;1758690000.0;465750000.0;0
h2;OPEN;SerialGC;8;31738998.64;1547920000.0;418900000.0;0
h2;OPEN;Epsilon;8;13587714.609;678170000.0;179630000.0;0
lusearch;Graal;default;8;3098145.055;190030000.0;46110000.0;0
lusearch;Graal;G1;8;3047481.1089999997;192330000.0;47680000.0;0
lusearch;Graal;5Parallel;8;3088309.128;183150000.0;42900000.0;0
lusearch;Graal;5Concurent;8;3026047.039;190500000.0;46040000.0;0
lusearch;Graal;1Parallel;8;3435048.5470000007;195840000.0;48500000.0;0
lusearch;Graal;1Concurent;8;2841089.05;178280000.0;42500000.0;0
lusearch;Graal;DisableExplicitGC;8;3256948.119;207010000.0;49620000.0;0
lusearch;Graal;ParallelCG;8;3044554.233;191780000.0;46390000.0;0
lusearch;Graal;ParallelOldGC;8;3287277.7369999997;196480000.0;44030000.0;0
lusearch;J9;default;8;3601202.367;200690000.0;43450000.0;0
lusearch;J9;ConcurrentScavenge;8;3279126.997;202650000.0;42960000.0;0
lusearch;J9;ScvNoAdaptiveTenure;8;3300648.416;193430000.0;41040000.0;0
lusearch;J9;Balanced;8;4244444.505;256410000.00000003;54110000.0;0
lusearch;J9;Gencon;8;3407908.017;199300000.0;42100000.0;0
lusearch;J9;Metronome;8;4052492.945;237250000.0;50020000.0;0
lusearch;J9;Nogc;8;3443438.597;211920000.0;43460000.0;0
lusearch;J9;Optavgpause;8;3850965.5069999998;223490000.0;49960000.0;0
lusearch;J9;Optthruput;8;4109329.465;242730000.0;50600000.0;0
lusearch;OPEN;default;8;3984082.913;298860000.0;70760000.0;0
lusearch;OPEN;G1;8;3214796.117;210800000.0;49230000.0;0
lusearch;OPEN;5Parallel;8;3563541.257;230190000.0;56120000.0;0
lusearch;OPEN;5Concurent;8;3351339.799;223970000.0;52870000.0;0
lusearch;OPEN;1Parallel;8;3720856.651;254540000.0;57930000.0;0
lusearch;OPEN;1Concurent;8;3306908.311;222220000.0;50800000.0;0
lusearch;OPEN;DisableExplicitGC;8;4057253.383;288050000.0;64120000.00000001;0
lusearch;OPEN;ParallelCG;8;3808631.747;237200000.0;54440000.0;0
lusearch;OPEN;ParallelOldGC;8;4569890.096;335660000.0;73550000.0;0
lusearch;OPEN;SerialGC;8;3527657.4620000008;247250000.0;58510000.0;0
lusearch;OPEN;Epsilon;8;3518157.71;204250000.0;50920000.0;0
lusearch-fix;Graal;default;8;2904407.68;181930000.0;42840000.0;0
lusearch-fix;Graal;G1;8;3434154.745;188890000.0;46490000.0;0
lusearch-fix;Graal;5Parallel;8;3221122.313;203800000.0;48940000.0;0
lusearch-fix;Graal;5Concurent;8;3129210.2630000007;191610000.0;44840000.0;0
lusearch-fix;Graal;1Parallel;8;3054244.546;179300000.0;43390000.0;0
lusearch-fix;Graal;1Concurent;8;3177654.1139999996;194060000.0;47330000.0;0
lusearch-fix;Graal;DisableExplicitGC;8;3566566.735;205080000.0;49790000.0;0
lusearch-fix;Graal;ParallelCG;8;3072361.9680000003;183720000.0;45780000.0;0
lusearch-fix;Graal;ParallelOldGC;8;3174805.669;187020000.0;45500000.0;0
lusearch-fix;J9;default;8;3252396.7860000003;191010000.0;40110000.0;0
lusearch-fix;J9;ConcurrentScavenge;8;3385143.0239999997;206110000.0;42430000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;8;3586470.535;207160000.0;43530000.0;0
lusearch-fix;J9;Balanced;8;4257635.438999999;255580000.0;54050000.0;0
lusearch-fix;J9;Gencon;8;3672138.564;215930000.0;45210000.0;0
lusearch-fix;J9;Metronome;8;3821193.84;235470000.0;49370000.0;0
lusearch-fix;J9;Nogc;8;3443961.203;206240000.0;42700000.0;0
lusearch-fix;J9;Optavgpause;8;4116022.601;221030000.0;51560000.0;0
lusearch-fix;J9;Optthruput;8;3716050.363;228340000.0;47110000.0;0
lusearch-fix;OPEN;default;8;3315807.841;219080000.0;50530000.0;0
lusearch-fix;OPEN;G1;8;4117796.269;280990000.0;64530000.0;0
lusearch-fix;OPEN;5Parallel;8;3343993.098;223410000.0;52450000.0;0
lusearch-fix;OPEN;5Concurent;8;3703136.88;224270000.0;52610000.0;0
lusearch-fix;OPEN;1Parallel;8;3488259.236;234710000.0;54750000.0;0
lusearch-fix;OPEN;1Concurent;8;3371866.651;215060000.0;50410000.0;0
lusearch-fix;OPEN;DisableExplicitGC;8;4414701.98;318500000.0;74650000.0;0
lusearch-fix;OPEN;ParallelCG;8;3696203.746;254510000.0;58920000.0;0
lusearch-fix;OPEN;ParallelOldGC;8;3759429.336;240350000.0;58680000.0;0
lusearch-fix;OPEN;SerialGC;8;3830792.988;259010000.0;59990000.0;0
lusearch-fix;OPEN;Epsilon;8;3699403.339;225410000.0;53960000.0;0
pmd;Graal;default;8;4631787.931;286720000.0;66940000.0;0
pmd;Graal;G1;8;4987345.265;295160000.0;69760000.0;0
pmd;Graal;5Parallel;8;4621125.334;277620000.0;65310000.0;0
pmd;Graal;5Concurent;8;4798535.005;292910000.0;69050000.0;0
pmd;Graal;1Parallel;8;5046008.738;289090000.0;68540000.0;0
pmd;Graal;1Concurent;8;4784909.289;288610000.0;66849999.99999999;0
pmd;Graal;DisableExplicitGC;8;4704059.063999999;283220000.0;67780000.0;0
pmd;Graal;ParallelCG;8;4750277.106000002;289210000.0;68200000.0;0
pmd;Graal;ParallelOldGC;8;4800373.393999999;277930000.0;65900000.00000001;0
pmd;J9;default;8;4174542.483;224050000.0;50370000.0;0
pmd;J9;ConcurrentScavenge;8;4281071.317000002;236270000.0;52990000.0;0
pmd;J9;ScvNoAdaptiveTenure;8;4295126.6510000015;241370000.0;53190000.0;0
pmd;J9;Balanced;8;4285653.74;236560000.0;54240000.0;0
pmd;J9;Gencon;8;4210159.914;218810000.0;49810000.0;0
pmd;J9;Metronome;8;4596568.631;246350000.0;55980000.0;0
pmd;J9;Nogc;8;4145819.641;227010000.0;51190000.0;0
pmd;J9;Optavgpause;8;4606662.013;245900000.0;58100000.0;0
pmd;J9;Optthruput;8;4174791.8;219510000.0;50540000.0;0
pmd;OPEN;default;8;4963207.154;325800000.0;74750000.0;0
pmd;OPEN;G1;8;4861316.052;307970000.0;71030000.0;0
pmd;OPEN;5Parallel;8;4878826.801;324590000.0;75230000.0;0
pmd;OPEN;5Concurent;8;4889223.2;315060000.0;72860000.0;0
pmd;OPEN;1Parallel;8;5225378.165999998;334310000.0;76580000.0;0
pmd;OPEN;1Concurent;8;4816178.49;317900000.0;73950000.0;0
pmd;OPEN;DisableExplicitGC;8;4848929.19;320540000.0;75320000.0;0
pmd;OPEN;ParallelCG;8;4783408.702;302830000.0;69170000.0;0
pmd;OPEN;ParallelOldGC;8;4915657.679;310930000.0;72590000.0;0
pmd;OPEN;SerialGC;8;4958628.93;312390000.0;71770000.0;0
pmd;OPEN;Epsilon;8;5342985.068;325780000.0;79310000.0;0
sunflow;Graal;default;8;5334916.142;381450000.0;79770000.0;0
sunflow;Graal;G1;8;5130836.178;377840000.0;79200000.0;0
sunflow;Graal;5Parallel;8;5251205.7360000005;370340000.0;77830000.0;0
sunflow;Graal;5Concurent;8;4993014.708000001;341380000.0;74650000.0;0
sunflow;Graal;1Parallel;8;4503873.794000002;316000000.0;68030000.0;0
sunflow;Graal;1Concurent;8;5011719.999000002;357070000.0;76600000.0;0
sunflow;Graal;DisableExplicitGC;8;5040236.291999999;371390000.0;79110000.0;0
sunflow;Graal;ParallelCG;8;4586875.938;328090000.0;70370000.0;0
sunflow;Graal;ParallelOldGC;8;4779995.132;332900000.0;72610000.0;0
sunflow;J9;default;8;7041244.76;538640000.0;110260000.0;0
sunflow;J9;ConcurrentScavenge;8;7370868.522000001;546680000.0;114930000.0;0
sunflow;J9;ScvNoAdaptiveTenure;8;6807801.929000001;516430000.0;107510000.0;0
sunflow;J9;Balanced;8;6810439.722999999;516600000.0;108110000.0;0
sunflow;J9;Gencon;8;6987525.956;523300000.0;107780000.0;0
sunflow;J9;Metronome;8;5798760.927;423620000.0;81860000.0;0
sunflow;J9;Nogc;8;6686974.5419999985;489950000.0;98250000.0;0
sunflow;J9;Optavgpause;8;6596177.687999999;450730000.0;95940000.0;0
sunflow;J9;Optthruput;8;5649966.560000001;399450000.0;80980000.0;0
sunflow;OPEN;default;8;4887008.616;371560000.0;77270000.0;0
sunflow;OPEN;G1;8;4631569.645;324240000.0;68410000.0;0
sunflow;OPEN;5Parallel;8;4921807.754;355790000.0;74370000.0;0
sunflow;OPEN;5Concurent;8;4510259.041;318970000.0;68950000.0;0
sunflow;OPEN;1Parallel;8;5036824.663;344870000.0;72480000.0;0
sunflow;OPEN;1Concurent;8;4367518.120999998;301930000.0;64459999.99999999;0
sunflow;OPEN;DisableExplicitGC;8;4669101.983;339370000.0;70920000.0;0
sunflow;OPEN;ParallelCG;8;4666954.274;329100000.0;70910000.0;0
sunflow;OPEN;ParallelOldGC;8;4617581.643;335820000.0;70530000.0;0
sunflow;OPEN;SerialGC;8;4811745.092;341100000.0;73180000.0;0
sunflow;OPEN;Epsilon;8;3470745.082;197910000.0;45530000.0;0
avrora;Graal;default;9;77817629.861;4267400000.0;1012920000.0;0
avrora;Graal;G1;9;75835624.229;4109500000.0;987760000.0;0
avrora;Graal;5Parallel;9;76682555.948;4200490000.0;1001340000.0;0
avrora;Graal;5Concurent;9;77351534.35399999;4232550000.0;1008590000.0;0
avrora;Graal;1Parallel;9;75687107.837;4147540000.0;986050000.0;0
avrora;Graal;1Concurent;9;76416565.83399999;4177570000.0;997590000.0;0
avrora;Graal;DisableExplicitGC;9;75502089.185;3979880000.0;983520000.0;0
avrora;Graal;ParallelCG;9;77639798.21100001;4245980000.0;1011900000.0;0
avrora;Graal;ParallelOldGC;9;73880637.281;3922520000.0;964410000.0;0
avrora;J9;default;9;33659668.731;2194970000.0;450700000.0;0
avrora;J9;ConcurrentScavenge;9;36027663.859;2375830000.0;485160000.0;0
avrora;J9;ScvNoAdaptiveTenure;9;33501529.984;2180830000.0;448760000.0;0
avrora;J9;Balanced;9;35085671.974;2298440000.0;474200000.0;0
avrora;J9;Gencon;9;33314363.001;2191760000.0;445480000.0;0
avrora;J9;Metronome;9;34655443.673;2272600000.0;469170000.0;0
avrora;J9;Nogc;9;34013862.627000004;2226750000.0;454410000.0;0
avrora;J9;Optavgpause;9;34738344.753;2273480000.0;469050000.0;0
avrora;J9;Optthruput;9;35181500.151;2306610000.0;474870000.0;0
avrora;OPEN;default;9;76395222.697;4209250000.0;996460000.0;0
avrora;OPEN;G1;9;76432111.57499999;4190660000.0;993390000.0;0
avrora;OPEN;5Parallel;9;76788837.46;4232770000.000001;1001480000.0;0
avrora;OPEN;5Concurent;9;76272694.99000001;4197010000.0;994180000.0;0
avrora;OPEN;1Parallel;9;76058745.47399999;4181620000.0;991410000.0;0
avrora;OPEN;1Concurent;9;77116245.89400001;4230060000.000001;1003720000.0;0
avrora;OPEN;DisableExplicitGC;9;73740751.064;3998760000.0;960400000.0;0
avrora;OPEN;ParallelCG;9;76219969.674;4175610000.0;992050000.0;0
avrora;OPEN;ParallelOldGC;9;76765500.21200001;4217240000.0;1000610000.0;0
avrora;OPEN;SerialGC;9;76606866.195;4208760000.0;998230000.0;0
avrora;OPEN;Epsilon;9;65599213.338;3261680000.0;849470000.0;0
h2;Graal;default;9;37274409.816;1827240000.0;497710000.0;0
h2;Graal;G1;9;37290743.475999996;1838060000.0;500050000.0;0
h2;Graal;5Parallel;9;37919463.884;1865550000.0;507920000.0;0
h2;Graal;5Concurent;9;38047871.89;1846190000.0;510010000.0;0
h2;Graal;1Parallel;9;42223763.574;2062150000.0;564920000.0;0
h2;Graal;1Concurent;9;38413296.511999995;1858360000.0;516640000.0;0
h2;Graal;DisableExplicitGC;9;40059656.055;1972470000.0;539370000.0;0
h2;Graal;ParallelCG;9;37712465.847;1891740000.0;503900000.0;0
h2;Graal;ParallelOldGC;9;38829761.478;1949460000.0;520930000.0;0
h2;J9;default;9;39978689.425;2104240000.0;534260000.0;0
h2;J9;ConcurrentScavenge;9;46051514.942;2562780000.0;620790000.0;0
h2;J9;ScvNoAdaptiveTenure;9;36472400.471;1957790000.0;489830000.0;0
h2;J9;Balanced;9;43977064.596999995;2281510000.0;584840000.0;0
h2;J9;Gencon;9;36410515.155;1872840000.0;481970000.0;0
h2;J9;Metronome;9;55278027.586;2694940000.0;727920000.0;0
h2;J9;Nogc;9;45019129.238000005;2160780000.0;592090000.0;0
h2;J9;Optavgpause;9;45404649.213;2190280000.0;599660000.0;0
h2;J9;Optthruput;9;42340214.273;2072770000.0;554900000.0;0
h2;OPEN;default;9;33538714.836999997;1640630000.0;444740000.0;0
h2;OPEN;G1;9;34874234.647;1714440000.0;460880000.0;0
h2;OPEN;5Parallel;9;33562980.791;1614680000.0;440240000.0;0
h2;OPEN;5Concurent;9;34805300.107;1722480000.0;460490000.0;0
h2;OPEN;1Parallel;9;36620412.851;1771640000.0;482190000.0;0
h2;OPEN;1Concurent;9;33363617.466;1675120000.0;440560000.0;0
h2;OPEN;DisableExplicitGC;9;35251062.541;1744210000.0;467620000.0;0
h2;OPEN;ParallelCG;9;32897607.950000007;1632250000.0;436320000.0;0
h2;OPEN;ParallelOldGC;9;34782371.197000004;1738180000.0;461160000.0;0
h2;OPEN;SerialGC;9;30971010.221;1472770000.0;408000000.0;0
h2;OPEN;Epsilon;9;13821080.137999998;686740000.0;180210000.0;0
lusearch;Graal;default;9;3248185.3660000004;192270000.0;47730000.0;0
lusearch;Graal;G1;9;3156557.225;197640000.0;47540000.0;0
lusearch;Graal;5Parallel;9;3094811.9710000004;189090000.0;46450000.0;0
lusearch;Graal;5Concurent;9;3087021.236;190720000.0;43300000.0;0
lusearch;Graal;1Parallel;9;3103219.3230000003;185600000.0;45440000.0;0
lusearch;Graal;1Concurent;9;3260083.5680000004;179000000.0;44550000.0;0
lusearch;Graal;DisableExplicitGC;9;2991440.986;180170000.0;42350000.0;0
lusearch;Graal;ParallelCG;9;3274797.022;198680000.0;45610000.0;0
lusearch;Graal;ParallelOldGC;9;2984696.597;190140000.0;44580000.0;0
lusearch;J9;default;9;3301067.378;196180000.0;40530000.0;0
lusearch;J9;ConcurrentScavenge;9;3866953.775;221520000.0;47640000.0;0
lusearch;J9;ScvNoAdaptiveTenure;9;3528935.028;220640000.0;45970000.0;0
lusearch;J9;Balanced;9;4307992.779;264850000.00000003;55360000.0;0
lusearch;J9;Gencon;9;3886716.9;221750000.0;46570000.0;0
lusearch;J9;Metronome;9;3740513.163;236050000.0;48940000.0;0
lusearch;J9;Nogc;9;3537011.2569999998;214600000.0;44440000.0;0
lusearch;J9;Optavgpause;9;3689827.521;208830000.0;48530000.0;0
lusearch;J9;Optthruput;9;3651671.5539999995;225990000.0;45510000.0;0
lusearch;OPEN;default;9;3324272.379;223390000.0;52560000.0;0
lusearch;OPEN;G1;9;3540499.385;215340000.0;49420000.0;0
lusearch;OPEN;5Parallel;9;3766393.918;253730000.0;55380000.0;0
lusearch;OPEN;5Concurent;9;3770727.9189999998;263050000.0;60230000.0;0
lusearch;OPEN;1Parallel;9;3752723.8419999997;261380000.0;58440000.0;0
lusearch;OPEN;1Concurent;9;3741716.659;266630000.0;60760000.0;0
lusearch;OPEN;DisableExplicitGC;9;3830094.365;239850000.0;55030000.0;0
lusearch;OPEN;ParallelCG;9;3636483.367;251710000.0;58980000.0;0
lusearch;OPEN;ParallelOldGC;9;3840502.461;267440000.0;61440000.0;0
lusearch;OPEN;SerialGC;9;3880431.9469999997;253760000.0;59780000.0;0
lusearch;OPEN;Epsilon;9;3544945.415;219080000.0;54580000.0;0
lusearch-fix;Graal;default;9;3213803.607;207720000.0;49490000.0;0
lusearch-fix;Graal;G1;9;3102280.3210000005;186970000.0;45270000.0;0
lusearch-fix;Graal;5Parallel;9;3173484.912;197670000.0;47550000.0;0
lusearch-fix;Graal;5Concurent;9;3085761.166;182390000.0;43190000.0;0
lusearch-fix;Graal;1Parallel;9;3368942.455;183680000.0;45200000.0;0
lusearch-fix;Graal;1Concurent;9;3788744.188;237470000.0;57390000.0;0
lusearch-fix;Graal;DisableExplicitGC;9;3037106.756;185110000.0;45880000.0;0
lusearch-fix;Graal;ParallelCG;9;3128751.442;193330000.0;46660000.0;0
lusearch-fix;Graal;ParallelOldGC;9;3065858.6980000003;182110000.0;42860000.0;0
lusearch-fix;J9;default;9;3476402.105;199960000.0;42920000.0;0
lusearch-fix;J9;ConcurrentScavenge;9;3471973.9760000007;201560000.0;42550000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;9;3422260.335;207490000.0;42790000.0;0
lusearch-fix;J9;Balanced;9;4377732.965;259130000.0;54930000.0;0
lusearch-fix;J9;Gencon;9;3445865.727;206140000.0;43260000.0;0
lusearch-fix;J9;Metronome;9;3897794.72;231620000.0;50180000.0;0
lusearch-fix;J9;Nogc;9;3468504.5330000003;202210000.0;42520000.0;0
lusearch-fix;J9;Optavgpause;9;3689239.847;212100000.0;49100000.0;0
lusearch-fix;J9;Optthruput;9;3766759.937;225560000.0;47190000.0;0
lusearch-fix;OPEN;default;9;3314927.035;217720000.0;50220000.0;0
lusearch-fix;OPEN;G1;9;3644927.459;215790000.0;52380000.0;0
lusearch-fix;OPEN;5Parallel;9;3417646.409;233110000.0;54640000.0;0
lusearch-fix;OPEN;5Concurent;9;3320861.2189999996;214000000.0;49180000.0;0
lusearch-fix;OPEN;1Parallel;9;3792890.982;251740000.0;58370000.0;0
lusearch-fix;OPEN;1Concurent;9;3629353.4689999996;239950000.0;52840000.0;0
lusearch-fix;OPEN;DisableExplicitGC;9;3677184.97;219620000.0;50790000.0;0
lusearch-fix;OPEN;ParallelCG;9;3548305.5489999996;237420000.0;53460000.0;0
lusearch-fix;OPEN;ParallelOldGC;9;3339858.715000001;221650000.0;51670000.0;0
lusearch-fix;OPEN;SerialGC;9;3634174.896;256090000.0;58180000.0;0
lusearch-fix;OPEN;Epsilon;9;3839445.414;239010000.0;57430000.0;0
pmd;Graal;default;9;4854957.55;286030000.0;66540000.00000001;0
pmd;Graal;G1;9;4603019.158000002;284370000.0;66129999.99999999;0
pmd;Graal;5Parallel;9;5005790.9509999985;303970000.0;69170000.0;0
pmd;Graal;5Concurent;9;4909049.842;292270000.0;69300000.0;0
pmd;Graal;1Parallel;9;5068665.318;293660000.0;69400000.0;0
pmd;Graal;1Concurent;9;4830042.565;289340000.0;68190000.0;0
pmd;Graal;DisableExplicitGC;9;4690215.524;277340000.0;64860000.0;0
pmd;Graal;ParallelCG;9;4682907.96;277500000.0;65190000.0;0
pmd;Graal;ParallelOldGC;9;4927460.648;283540000.0;66750000.0;0
pmd;J9;default;9;4489444.938;245810000.0;54490000.0;0
pmd;J9;ConcurrentScavenge;9;4284032.751;234040000.0;52570000.0;0
pmd;J9;ScvNoAdaptiveTenure;9;4314390.927;236080000.0;53080000.0;0
pmd;J9;Balanced;9;4324005.017;233990000.0;52010000.0;0
pmd;J9;Gencon;9;4106290.324;227950000.0;51020000.0;0
pmd;J9;Metronome;9;4412941.265;237540000.0;54510000.0;0
pmd;J9;Nogc;9;4151048.623;230950000.0;50930000.0;0
pmd;J9;Optavgpause;9;4796519.829;249570000.0;59420000.0;0
pmd;J9;Optthruput;9;4353421.406;240030000.0;53820000.0;0
pmd;OPEN;default;9;4935840.277;308400000.0;71380000.0;0
pmd;OPEN;G1;9;4935607.686000001;329920000.0;76910000.0;0
pmd;OPEN;5Parallel;9;4903029.425;314880000.0;72020000.0;0
pmd;OPEN;5Concurent;9;4871252.959000002;314080000.0;72230000.0;0
pmd;OPEN;1Parallel;9;5137059.494;328240000.0;75840000.0;0
pmd;OPEN;1Concurent;9;5001025.48;317180000.0;74390000.0;0
pmd;OPEN;DisableExplicitGC;9;5004207.569;320720000.0;75210000.0;0
pmd;OPEN;ParallelCG;9;4872414.277;294480000.0;68440000.0;0
pmd;OPEN;ParallelOldGC;9;4861931.193;312250000.0;72270000.0;0
pmd;OPEN;SerialGC;9;4992004.518999999;310900000.0;71850000.0;0
pmd;OPEN;Epsilon;9;5194224.448;313410000.0;74560000.0;0
sunflow;Graal;default;9;5276179.234;366240000.0;76950000.0;0
sunflow;Graal;G1;9;5223682.232;396980000.0;85600000.0;0
sunflow;Graal;5Parallel;9;5150949.3719999995;357130000.0;75580000.0;0
