benchmark;jvm;options;iteration;exitcode;duration;DRAM;CPU
h2;15.0.1.j9-adpt; -XcompilationThreads3;8;0;49448933;677802776;2659839321
h2;15.0.1.j9-adpt; -XcompilationThreads7;8;0;47230256;640030931;2382159368
h2;15.0.1.j9-adpt; -Xjit:count=0;8;0;64284014;866922373;3113173182
h2;15.0.1.j9-adpt; -Xjit:count=1;8;0;53038195;716889272;2656045019
h2;15.0.1.j9-adpt; -Xjit:count=10;8;0;51569086;714104489;2960445973
h2;15.0.1.j9-adpt; -Xjit:count=100;8;0;45330289;620387031;2419655672
h2;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;61193710;822550262;2858585884
h2;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;50422251;683773325;2487088604
h2;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;87082149;1204267667;4912675840
h2;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;111677005;1517354550;6575596386
h2;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;134593559;1829229811;7916561216
h2;15.0.1-open;default;8;0;36462762;495588129;1869427831
h2;15.0.1-open; -XX:-TieredCompilation;8;0;38476138;521275667;1890920269
h2;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;53455040;713555662;2472975359
h2;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;32891778;446111647;1638745622
h2;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;31130281;419327850;1569928476
pmd;20.2.0.r11-grl;default;8;0;5020890;71128431;291356188
pmd;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;5178399;80470074;343079994
pmd;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;5012351;67543273;268010056
pmd;15.0.1.j9-adpt;default;8;0;4917125;65588407;278347737
pmd;15.0.1.j9-adpt; -XcompilationThreads1;8;0;5768502;76268129;358976620
pmd;15.0.1.j9-adpt; -XcompilationThreads3;8;0;5057286;65422005;287510860
pmd;15.0.1.j9-adpt; -XcompilationThreads7;8;0;4892055;62761779;264289790
pmd;15.0.1.j9-adpt; -Xjit:count=0;8;0;15570831;205831421;735242747
pmd;15.0.1.j9-adpt; -Xjit:count=1;8;0;4490118;57323515;269120954
pmd;15.0.1.j9-adpt; -Xjit:count=10;8;0;4806654;64438199;310045838
pmd;15.0.1.j9-adpt; -Xjit:count=100;8;0;4417717;56278586;255132953
pmd;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;5325890;66936490;273529328
pmd;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;6173739;82157481;409260854
pmd;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;10790501;154975796;838836353
pmd;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;12141730;162975493;791762195
pmd;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;11934501;158164729;784732732
pmd;15.0.1-open;default;8;0;5000673;77314327;323997706
pmd;15.0.1-open; -XX:-TieredCompilation;8;0;11684739;176279409;908493097
pmd;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;4503377;55462761;215657407
pmd;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;5037969;76296863;321933136
pmd;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;5001143;75819854;316305953
sunflow;20.2.0.r11-grl;default;8;0;4537363;71967422;334421812
sunflow;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;4939051;76885209;357916137
sunflow;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;5546209;87451037;430798824
sunflow;15.0.1.j9-adpt;default;8;0;6906671;104146932;510189429
sunflow;15.0.1.j9-adpt; -XcompilationThreads1;8;0;6660300;99124845;489345793
sunflow;15.0.1.j9-adpt; -XcompilationThreads3;8;0;6158199;93596282;447302810
sunflow;15.0.1.j9-adpt; -XcompilationThreads7;8;0;6708440;100491166;488971222
sunflow;15.0.1.j9-adpt; -Xjit:count=0;8;0;17954378;246208854;919941126
sunflow;15.0.1.j9-adpt; -Xjit:count=1;8;0;6913534;104910784;531142684
sunflow;15.0.1.j9-adpt; -Xjit:count=10;8;0;36676739;555348706;2568969132
sunflow;15.0.1.j9-adpt; -Xjit:count=100;8;0;7713970;118763757;590983168
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;5375583;76711385;386670580
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;4920301;68717456;329124828
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;6091044;90106658;463830904
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;14917515;209121884;1435589648
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;18959198;262625831;1887313650
sunflow;15.0.1-open;default;8;0;4240414;66150529;308896486
sunflow;15.0.1-open; -XX:-TieredCompilation;8;0;6110586;92747100;451016973
sunflow;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;3801060;56226445;267639452
sunflow;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;5070287;79620711;372432213
sunflow;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;5105946;79435443;371714136
als;20.2.0.r11-grl;default;8;0;45667975;661705707;2836319399
als;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;49476216;713691511;3165703077
als;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;71160129;1009077305;4508345880
als;15.0.1.j9-adpt;default;8;0;58405120;835254372;3735306783
als;15.0.1.j9-adpt; -XcompilationThreads1;8;0;65491393;925990166;4159694247
als;15.0.1.j9-adpt; -XcompilationThreads3;8;0;60448337;861002834;3840479120
als;15.0.1.j9-adpt; -XcompilationThreads7;8;0;60385250;859793935;3826814240
als;15.0.1.j9-adpt; -Xjit:count=0;8;0;148125780;2020765951;8529987319
als;15.0.1.j9-adpt; -Xjit:count=1;8;0;67189163;945213467;4241389534
als;15.0.1.j9-adpt; -Xjit:count=10;8;0;57294757;824852667;3864107052
als;15.0.1.j9-adpt; -Xjit:count=100;8;0;58948588;850711166;3902594013
als;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;106345290;1466033225;6761473902
als;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;71587640;1011089531;4627245845
als;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;100178011;1469526505;7646854447
als;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;220097270;2995924885;14421015145
als;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;284597188;3897207401;18794306318
als;15.0.1-open;default;8;0;46897152;664553618;2939710736
als;15.0.1-open; -XX:-TieredCompilation;8;0;53288354;752635030;3259278827
als;15.0.1-open; -XX:TieredStopAtLevel=1;8;50;15028310;204552677;804855667
als;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;47613320;683100523;2986481307
als;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;47386675;681894837;2992284759
dotty;20.2.0.r11-grl;default;8;0;40315199;578528205;2307542128
dotty;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;42866215;615974879;2692884403
dotty;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;74426198;1016106628;3422212858
dotty;15.0.1.j9-adpt;default;8;0;58535811;827160106;3461090627
dotty;15.0.1.j9-adpt; -XcompilationThreads1;8;0;75698678;1044363219;4485655447
dotty;15.0.1.j9-adpt; -XcompilationThreads3;8;0;58591781;822267242;3474312395
dotty;15.0.1.j9-adpt; -XcompilationThreads7;8;0;59416484;845795001;3521872515
dotty;15.0.1.j9-adpt; -Xjit:count=0;8;0;108146252;1462095539;4932950567
dotty;15.0.1.j9-adpt; -Xjit:count=1;8;0;62524271;862903185;3158152987
dotty;15.0.1.j9-adpt; -Xjit:count=10;8;0;54922703;816349309;3768036862
dotty;15.0.1.j9-adpt; -Xjit:count=100;8;0;52768671;772858248;3466315956
dotty;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;96306583;1319879240;4873963414
dotty;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;69207875;986757818;4252267557
dotty;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;165140665;2603789894;12747786824
dotty;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;300916599;4093594331;17846692043
dotty;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;367935055;5007453615;21739425488
dotty;15.0.1-open;default;8;0;40060179;578840279;2503404540
dotty;15.0.1-open; -XX:-TieredCompilation;8;0;59177652;803201606;3043439535
dotty;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;73241636;987552484;3312165716
dotty;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;39946816;575864017;2484666552
dotty;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;39973607;580764269;2531929920
neo4j;20.2.0.r11-grl;default;8;0;58266243;890376095;3446606411
neo4j;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;84855621;1266559552;5176450066
neo4j;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;161744712;2307854738;9229344292
neo4j;15.0.1.j9-adpt;default;8;0;79013648;1168203593;4476058793
neo4j;15.0.1.j9-adpt; -XcompilationThreads1;8;0;86379748;1260833847;4966313457
neo4j;15.0.1.j9-adpt; -XcompilationThreads3;8;0;78986019;1165263270;4504629704
neo4j;15.0.1.j9-adpt; -XcompilationThreads7;8;0;74634910;1103956704;4239834972
neo4j;15.0.1.j9-adpt; -Xjit:count=0;8;0;199504320;2785674030;10487172555
neo4j;15.0.1.j9-adpt; -Xjit:count=1;8;0;128232522;1841564534;7231304181
neo4j;15.0.1.j9-adpt; -Xjit:count=10;8;0;85663023;1271131941;5121020826
neo4j;15.0.1.j9-adpt; -Xjit:count=100;8;0;78312878;1162357157;4590157561
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;126551732;1810870530;7126087714
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;88382092;1309415217;5181378825
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;130843182;1954596558;8860478782
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;329820248;4552194372;20350103971
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;458618891;6302970328;28318799941
neo4j;15.0.1-open;default;8;0;77581300;1176232451;4674559017
neo4j;15.0.1-open; -XX:-TieredCompilation;8;0;68179337;1032622658;3889044000
neo4j;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;147705508;2127681387;8380703033
neo4j;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;80407054;1214156209;4797252794
neo4j;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;79018311;1195328458;4714644913
reactors;20.2.0.r11-grl;default;8;0;397789763;5787878938;23912344240
reactors;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;424403828;6172374776;25612367478
reactors;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;534522997;7680566601;31600538488
reactors;15.0.1.j9-adpt;default;8;0;221974556;3319674935;12666408797
reactors;15.0.1.j9-adpt; -XcompilationThreads1;8;0;232416960;3469641755;13583788223
reactors;15.0.1.j9-adpt; -XcompilationThreads3;8;0;220167702;3274754441;12717344824
reactors;15.0.1.j9-adpt; -XcompilationThreads7;8;0;226984580;3370679811;13084328321
reactors;15.0.1.j9-adpt; -Xjit:count=0;8;0;319059642;4604947870;17632826747
reactors;15.0.1.j9-adpt; -Xjit:count=1;8;0;254916995;3721171369;14209773376
reactors;15.0.1.j9-adpt; -Xjit:count=10;8;130;63334796;954540837;3823777748
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;71867678;1004476978;4046083819
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;115361301;2096932121;7389998720
h2;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;61303141;821011679;2825609221
h2;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;89361195;1189547735;4102094234
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;4313311;56870514;216614741
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;5559706;87829221;325627585
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;51131957;821652809;4363534362
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;111064874;2648707266;10712781841
als;15.0.1-open; -XX:TieredStopAtLevel=2;1;50;57440788;878887937;3102628898
als;15.0.1-open; -XX:TieredStopAtLevel=3;1;50;280588470;4758463680;15897905896
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;83506572;1124581488;3759545551
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;151170337;2028982786;6744869085
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;362740093;5624950308;19237399728
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;864168475;14821678824;46646427460
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;658328715;10640699813;41272168391
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;2369785840;43927775058;190038837535
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;24889738;521858353;2219048946
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;91742342;2179130927;9163963234
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;1;0;267667578;4244209383;22537154524
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;1;0;1652397804;30052148203;145120458019
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;70922324;985810869;3994181669
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;117360599;2000244918;7502383382
h2;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;61952372;825467146;2882476019
h2;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;89666373;1188058112;4133944312
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;4703398;60386712;229500327
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;5820740;90571884;332415959
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;47163575;806069453;4112550385
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;103683991;2445116608;9986038339
als;15.0.1-open; -XX:TieredStopAtLevel=2;2;50;57552508;889055552;3120716925
als;15.0.1-open; -XX:TieredStopAtLevel=3;2;50;296585623;4972201788;16727273767
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;82597829;1107925938;3717991398
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;150955664;2015060138;6831458708
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;360971833;5707610456;19096855042
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;888358575;15828042658;47922772031
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;646229810;10472054032;40354999597
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;2389246865;44036404415;190811754989
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;26201418;564022659;2309265207
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;91592960;2159247706;9090027877
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;2;0;260969336;4170340753;22072762768
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;2;0;1670649865;29817860572;145002345955
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;72308918;1010088375;4164837665
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;121050884;2101849586;7673042003
h2;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;61713684;821528971;2857796028
h2;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;90246776;1197676488;4137766080
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;4584634;58806897;224500523
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;5729087;92382915;333501832
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;48191551;820262116;4164769367
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;103766946;2407797719;10178846562
als;15.0.1-open; -XX:TieredStopAtLevel=2;3;50;56384044;873599446;3050802127
als;15.0.1-open; -XX:TieredStopAtLevel=3;3;50;295915767;4982198165;16675277257
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;83676371;1128044122;3765776187
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;151530748;2031209181;6823143726
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;357790461;5560723984;19043411699
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;826785194;14369627914;44593535803
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;659632720;10740376298;41398142739
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;2396701724;44246574241;191441810872
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;25813430;559790280;2317126821
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;87831205;2092012620;8775197324
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;3;0;264015125;4192451241;22221283689
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;3;0;1693923435;30309311475;148030587349
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;73049473;1026418523;4192061900
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;123471400;2262667336;8043974036
h2;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;61813027;828290241;2858470160
h2;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;89903800;1196843127;4137825467
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;4544422;58810737;223930152
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;5664388;89749739;331384039
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;47617707;800827582;4098267951
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;108086865;2553735822;10493304924
als;15.0.1-open; -XX:TieredStopAtLevel=2;4;50;55286656;855700956;2998321487
als;15.0.1-open; -XX:TieredStopAtLevel=3;4;50;294041857;4946497420;16378473025
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;82246766;1109833771;3714910961
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;151057995;2026393322;6787361165
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;368607818;5742085441;19507280384
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;771353557;12988590032;41194740245
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;647323857;10384974481;40568882166
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;2328644668;42811046081;186079085831
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;25381054;542900259;2249723855
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;92538981;2207668655;9262003816
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;4;0;273921039;4220746542;22890318903
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;4;0;1638633214;29374958988;143091262042
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;74023173;1037385947;4282130822
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;121540441;2114892286;7778839279
h2;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;61172167;817929677;2799702122
h2;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;90697579;1206133793;4183669771
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;4502426;58123231;222976846
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;5667284;91480153;330134287
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;48258251;839615148;4136301423
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;105881103;2505797830;10371072999
als;15.0.1-open; -XX:TieredStopAtLevel=2;5;50;56279238;868678477;3070644971
als;15.0.1-open; -XX:TieredStopAtLevel=3;5;50;289854341;4883469652;16192797536
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;82601250;1112595268;3666922925
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;151905574;2033889664;6801120773
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;361933540;5669437919;19118550483
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;839741137;14425344181;45013345031
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;660660991;10694982760;41049144853
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;2370342776;44071463447;189573775004
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;26353350;573442807;2318535690
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;87175476;2287872771;8821083803
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;5;0;271445861;4267158740;22867621512
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;5;0;1657966068;30619416801;145455020640
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;70859573;981840383;3946559112
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;119172167;2094786113;7675221623
h2;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;61561100;822090390;2833568796
h2;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;89825119;1191248132;4119205153
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;4626028;59075640;228568628
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;5617169;89351388;327385515
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;46843968;810804711;4072769358
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;117162291;2671401727;11244723960
als;15.0.1-open; -XX:TieredStopAtLevel=2;6;50;55859235;864907806;3024639413
als;15.0.1-open; -XX:TieredStopAtLevel=3;6;50;295281357;5002382307;16608950706
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;83966234;1129723833;3725461350
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;151671646;2027162973;6798237479
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;355712388;5450522306;18702755038
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;819878876;14179248149;44265282128
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;632904904;10266159897;39523406755
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;2387897127;44018054910;191386684487
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;25659234;560571315;2297667580
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;92986220;2290550867;9323899776
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;6;0;266521724;4158861682;22438364739
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;6;0;1655941623;28553055564;143739153267
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;73749997;1032520592;4254165197
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;124465364;2212967214;8151322333
h2;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;61381686;819760215;2835199528
h2;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;89937004;1197265897;4095637159
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;4669760;60419164;233507946
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;5828235;89179814;329753916
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;45105100;752853101;3906695565
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;108102812;2547844740;10511594977
als;15.0.1-open; -XX:TieredStopAtLevel=2;7;50;57188813;883025287;3114455651
als;15.0.1-open; -XX:TieredStopAtLevel=3;7;50;286871416;4875815245;15879611509
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;82148279;1103838207;3720544186
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;151881352;2034817074;6743120799
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;360507917;5553287189;19048265079
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;809885128;13817262251;43542511029
reactors;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;649874325;10608331560;40737727253
reactors;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;2401349557;44403589039;191538282061
scrabble;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;26430806;551759402;2322373510
scrabble;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;90913629;2146890919;9052501545
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=2;7;0;270703839;4273029090;22798881332
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=3;7;0;1653943011;29501069452;143957363219
avrora;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;71354165;996459363;4001804330
avrora;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;120056634;2110874108;7613870889
h2;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;61708521;824225061;2824765778
h2;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;90849645;1209112503;4198661493
pmd;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;4553110;58349273;224427954
pmd;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;5710577;90633605;330756966
sunflow;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;48523592;837812546;4191880932
sunflow;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;106067536;2436199784;10092896891
als;15.0.1-open; -XX:TieredStopAtLevel=2;8;50;57798923;896662175;3147940367
als;15.0.1-open; -XX:TieredStopAtLevel=3;8;50;296569497;5010246354;16636025221
dotty;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;82555511;1111439200;3715125316
dotty;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;150974146;2010676260;6779820535
neo4j;15.0.1-open; -XX:TieredStopAtLevel=2;8;0;352780899;5449989943;18710864148
neo4j;15.0.1-open; -XX:TieredStopAtLevel=3;8;0;813786144;14051008736;43572463650
