benchmark;jvm;options;iteration;duration;CPU;DRAM
lusearch;8.0.272-zulu;default;7;3845643.029;268610000.0;58800000.0
lusearch;15.0.1-librca;default;7;3306005.253;228830000.0;50620000.0
lusearch;14.0.2-librca;default;7;3444484.514;240710000.0;53160000.0
lusearch;13.0.2-librca;default;7;3165345.188;219410000.0;48440000.0
lusearch;12.0.2-librca;default;7;3236650.455;220330000.0;48960000.0
lusearch;11.0.9-librca;default;7;3418933.915;243990000.0;53760000.0
lusearch;8.0.275-librca;default;7;4020349.7639999995;292670000.0;62780000.0
lusearch;20.2.0.r11-grl;default;7;3218221.165;201630000.0;47580000.0
lusearch;20.2.0.r8-grl;default;7;3041621.616;203080000.0;46450000.0
lusearch;19.3.4.r11-grl;default;7;3216719.77;218580000.0;50240000.0
lusearch;19.3.4.r8-grl;default;7;3123014.196;208540000.0;48630000.0
lusearch;15.0.1-open;default;7;3504572.434;236820000.0;52930000.0
lusearch;14.0.2-open;default;7;3601809.021;267610000.0;62160000.0
lusearch;13.0.2-open;default;7;3780922.559;270300000.0;60510000.0
lusearch;12.0.2-open;default;7;3242827.604;222680000.0;49360000.0
lusearch;11.0.2-open;default;7;3258719.522;219710000.0;49910000.0
lusearch;10.0.2-open;default;7;3349576.8510000003;228850000.0;48950000.0
lusearch;9.0.4-open;default;7;3574608.387;249020000.0;54060000.0
lusearch;8.0.265-open;default;7;3701834.9050000003;264180000.0;57490000.0
lusearch;20.2.0.0-mandrel;default;7;3499621.7610000004;245460000.0;55070000.0
lusearch;15.0.1-sapmchn;default;7;3343746.3140000002;238000000.0;52220000.0
lusearch;14.0.2-sapmchn;default;7;3457945.844;251240000.0;56700000.0
lusearch;13.0.2-sapmchn;default;7;3429268.884;247100000.0;54880000.0
lusearch;12.0.2-sapmchn;default;7;3264748.9140000003;220480000.0;48050000.0
lusearch;11.0.9-sapmchn;default;7;3309551.698;234380000.0;50660000.0
lusearch;11.0.9-trava;default;7;3652624.301;248540000.0;55780000.0
lusearch;8.0.232-trava;default;7;3256111.593;222220000.0;47870000.0
pmd;15.0.1.j9-adpt;default;7;4348862.824;266760000.0;56430000.0
pmd;15.0.1.hs-adpt;default;7;4477824.438;312350000.0;69670000.0
pmd;14.0.2.j9-adpt;default;7;4457241.7299999995;269140000.0;56880000.0
pmd;14.0.2.hs-adpt;default;7;4944422.325999999;346200000.0;76860000.0
pmd;13.0.2.j9-adpt;default;7;4793911.151;290570000.0;61560000.0
pmd;13.0.2.hs-adpt;default;7;4941522.671;353350000.0;77880000.0
pmd;12.0.2.j9-adpt;default;7;4975348.739;289820000.0;62410000.0
pmd;12.0.2.hs-adpt;default;7;5154987.660999999;365710000.0;80110000.0
pmd;11.0.9.j9-adpt;default;7;4557321.500999999;281290000.0;58930000.0
pmd;11.0.9.hs-adpt;default;7;5263721.951;368320000.0;80540000.0
pmd;8.0.275.j9-adpt;default;7;4639457.743000001;280110000.0;59040000.0
pmd;8.0.275.hs-adpt;default;7;4840062.476;328920000.0;70740000.0
pmd;11.0.8-albba;default;7;4913286.412;334310000.0;72940000.0
pmd;8u272-albba;default;7;5327898.444999999;347090000.0;76620000.0
pmd;15.0.1-amzn;default;7;4786236.726000001;333220000.0;73460000.0
pmd;11.0.9-amzn;default;7;5010239.698000001;354150000.0;77780000.0
pmd;8.0.275-amzn;default;7;5199044.083000001;348160000.0;75880000.0
pmd;15.0.1-zulu;default;7;4848120.798;333010000.0;73720000.0
pmd;14.0.2-zulu;default;7;4902538.864;339790000.0;74890000.0
pmd;13.0.5-zulu;default;7;5086501.014;355870000.0;78120000.0
pmd;12.0.2-zulu;default;7;5206085.421;376830000.0;81160000.0
pmd;11.0.9-zulu;default;7;5133625.75;362370000.0;79490000.0
pmd;10.0.2-zulu;default;7;5140996.412;378520000.0;82310000.0
pmd;9.0.7-zulu;default;7;4963486.322;363820000.0;79830000.0
pmd;8.0.272-zulu;default;7;5281373.574;354150000.0;76300000.0
pmd;15.0.1-librca;default;7;4724120.69;332100000.0;73090000.0
pmd;14.0.2-librca;default;7;4954796.489999999;348020000.0;76390000.0
pmd;13.0.2-librca;default;7;4865579.890000001;337690000.0;74440000.0
pmd;12.0.2-librca;default;7;5397572.415;381460000.0;83140000.0
pmd;11.0.9-librca;default;7;5131707.242;361380000.0;78850000.0
pmd;8.0.275-librca;default;7;4958198.166;333740000.0;71920000.0
pmd;20.2.0.r11-grl;default;7;4638058.960999999;293250000.0;66260000.00000001
pmd;20.2.0.r8-grl;default;7;4995692.595000001;312730000.0;70530000.0
pmd;19.3.4.r11-grl;default;7;4953285.619;324790000.0;73860000.0
pmd;19.3.4.r8-grl;default;7;4789362.442;317040000.0;70760000.0
pmd;15.0.1-open;default;7;4700612.583;319260000.0;71410000.0
pmd;14.0.2-open;default;7;4758291.643999999;337670000.0;75040000.0
pmd;13.0.2-open;default;7;4960908.511000001;351150000.0;76910000.0
pmd;12.0.2-open;default;7;5295800.436000001;369360000.0;81500000.0
pmd;11.0.2-open;default;7;5021875.278000001;363550000.0;78550000.0
pmd;10.0.2-open;default;7;5065199.766;356090000.0;77560000.0
pmd;9.0.4-open;default;7;5067705.086;351730000.0;76650000.0
pmd;8.0.265-open;default;7;4981130.665;351320000.0;74490000.0
pmd;20.2.0.0-mandrel;default;7;5252352.660999999;381310000.0;81920000.0
pmd;15.0.1-sapmchn;default;7;4711641.12;330260000.0;72890000.0
pmd;14.0.2-sapmchn;default;7;4866604.484999999;354780000.0;78590000.0
pmd;13.0.2-sapmchn;default;7;5141415.647;364060000.0;79550000.0
pmd;12.0.2-sapmchn;default;7;5196668.241;375460000.0;81270000.0
pmd;11.0.9-sapmchn;default;7;5135590.249;361430000.0;79140000.0
pmd;11.0.9-trava;default;7;4913763.691;355690000.0;77140000.0
pmd;8.0.232-trava;default;7;5116717.0540000005;342420000.0;73390000.0
sunflow;15.0.1.j9-adpt;default;7;5899902.117;461170000.0;88040000.0
sunflow;15.0.1.hs-adpt;default;7;4223642.968;322730000.0;65080000.0
sunflow;14.0.2.j9-adpt;default;7;5994496.28;475140000.0;92350000.0
sunflow;14.0.2.hs-adpt;default;7;4070116.8799999994;303610000.0;61930000.0
sunflow;13.0.2.j9-adpt;default;7;6056425.795;475400000.0;91870000.0
sunflow;13.0.2.hs-adpt;default;7;4294965.147;331710000.0;67610000.0
sunflow;12.0.2.j9-adpt;default;7;5622666.882;439100000.0;82040000.0
sunflow;12.0.2.hs-adpt;default;7;4172345.703;308650000.0;62420000.0
sunflow;11.0.9.j9-adpt;default;7;5935980.189;469580000.0;90610000.0
sunflow;11.0.9.hs-adpt;default;7;5091262.203000001;393830000.0;78190000.0
sunflow;8.0.275.j9-adpt;default;7;5722297.9799999995;440110000.0;87120000.0
sunflow;8.0.275.hs-adpt;default;7;4490522.644;341900000.0;72420000.0
sunflow;11.0.8-albba;default;7;4268824.268999999;315280000.0;64010000.00000001
sunflow;8u272-albba;default;7;5417677.184;419210000.0;87110000.0
sunflow;15.0.1-amzn;default;7;4155326.1810000003;318120000.0;63390000.0
sunflow;11.0.9-amzn;default;7;4850902.999;362680000.0;73880000.0
sunflow;8.0.275-amzn;default;7;4363573.907000001;325270000.0;67390000.0
sunflow;15.0.1-zulu;default;7;4320832.59;335110000.0;67150000.0
sunflow;14.0.2-zulu;default;7;3985615.334;303150000.0;61250000.0
sunflow;13.0.5-zulu;default;7;4323107.9120000005;329950000.0;67260000.0
sunflow;12.0.2-zulu;default;7;4924235.235;376140000.0;75920000.0
sunflow;11.0.9-zulu;default;7;4280699.781;320820000.0;66040000.00000001
sunflow;10.0.2-zulu;default;7;4590724.006;346490000.0;70850000.0
sunflow;9.0.7-zulu;default;7;4459666.13;334200000.0;67220000.0
sunflow;8.0.272-zulu;default;7;4788921.834;364090000.0;75280000.0
sunflow;15.0.1-librca;default;7;4106012.595;313580000.0;63150000.0
sunflow;14.0.2-librca;default;7;4173330.073;324550000.0;66530000.0
sunflow;13.0.2-librca;default;7;4727704.833;369340000.0;74050000.0
sunflow;12.0.2-librca;default;7;4234947.738;309980000.0;62600000.0
sunflow;11.0.9-librca;default;7;4213613.048;315640000.0;63890000.0
sunflow;8.0.275-librca;default;7;4685428.843;353960000.0;72830000.0
sunflow;20.2.0.r11-grl;default;7;4541288.293;338380000.0;70000000.0
sunflow;20.2.0.r8-grl;default;7;4489045.447;337670000.0;70870000.0
sunflow;19.3.4.r11-grl;default;7;4455197.6790000005;340090000.0;68400000.0
sunflow;19.3.4.r8-grl;default;7;4983752.641;384110000.0;79420000.0
sunflow;15.0.1-open;default;7;4367358.269;338550000.0;68830000.0
sunflow;14.0.2-open;default;7;4049376.156;304450000.0;61570000.0
sunflow;13.0.2-open;default;7;4517431.523;346490000.0;69970000.0
sunflow;12.0.2-open;default;7;4132661.3090000004;307730000.0;61820000.0
sunflow;11.0.2-open;default;7;4212816.824;310950000.0;63270000.0
sunflow;10.0.2-open;default;7;4758722.9799999995;366440000.0;74160000.0
sunflow;9.0.4-open;default;7;4429857.073;331690000.0;68550000.0
sunflow;8.0.265-open;default;7;4278598.511;335920000.0;69760000.0
sunflow;20.2.0.0-mandrel;default;7;4415854.907;326610000.0;66590000.0
sunflow;15.0.1-sapmchn;default;7;4098764.603;308820000.0;61720000.0
sunflow;14.0.2-sapmchn;default;7;4149674.186;309970000.0;61980000.0
sunflow;13.0.2-sapmchn;default;7;4740176.366;371960000.0;75330000.0
sunflow;12.0.2-sapmchn;default;7;5030981.587;382600000.0;75090000.0
sunflow;11.0.9-sapmchn;default;7;4871687.24;375690000.0;75230000.0
sunflow;11.0.9-trava;default;7;4561261.755;350020000.0;71250000.0
sunflow;8.0.232-trava;default;7;4501697.562;334450000.0;68970000.0
als;15.0.1.j9-adpt;default;7;207299338.742;14147080000.0;2944000000.0
als;15.0.1.hs-adpt;default;7;171030894.744;11582400000.0;2439730000.0
als;14.0.2.j9-adpt;default;7;211762510.995;14377830000.0;2998220000.0
als;14.0.2.hs-adpt;default;7;173234419.598;12020610000.0;2509620000.0
als;13.0.2.j9-adpt;default;7;208919563.061;14219510000.0;2956120000.0
als;13.0.2.hs-adpt;default;7;174679975.059;12191730000.0;2532890000.0
als;12.0.2.j9-adpt;default;7;214492732.575;14290000000.0;3037250000.0
als;12.0.2.hs-adpt;default;7;177206461.42499998;12162380000.0;2541730000.0
als;11.0.9.j9-adpt;default;7;206503689.986;14000860000.0;2930110000.0
als;11.0.9.hs-adpt;default;7;173864835.387;12046190000.0;2497860000.0
als;8.0.275.j9-adpt;default;7;207098105.48499998;14058960000.0;2930080000.0
als;8.0.275.hs-adpt;default;7;202465154.669;14809090000.0;2941670000.0
als;11.0.8-albba;default;7;174692515.163;12008200000.0;2505720000.0
als;8u272-albba;default;7;177927886.363;11578380000.0;2553890000.0
als;15.0.1-amzn;default;7;173070278.514;11741070000.0;2471650000.0
als;11.0.9-amzn;default;7;178372178.09;12344400000.0;2573730000.0
als;8.0.275-amzn;default;7;204244403.428;14820780000.0;2964110000.0
als;15.0.1-zulu;default;7;174364074.602;11788660000.0;2487330000.0
als;14.0.2-zulu;default;7;174095538.477;12142850000.0;2549540000.0
als;13.0.5-zulu;default;7;174768008.492;12084030000.0;2525210000.0
als;12.0.2-zulu;default;7;175033470.417;12174430000.0;2517190000.0
als;11.0.9-zulu;default;7;177861352.602;12317130000.0;2553230000.0
als;10.0.2-zulu;default;7;178244428.885;12257750000.0;2577100000.0
als;9.0.7-zulu;default;7;186363628.58699998;12376010000.0;2691210000.0
als;8.0.272-zulu;default;7;202532100.408;14689050000.0;2939390000.0
als;15.0.1-librca;default;7;173354974.891;11769780000.0;2480230000.0
als;14.0.2-librca;default;7;177388228.52;12296980000.0;2578380000.0
als;13.0.2-librca;default;7;178408957.622;12494410000.0;2590840000.0
als;12.0.2-librca;default;7;175836624.678;12102850000.0;2525910000.0
als;11.0.9-librca;default;7;177906532.85799998;12214940000.0;2554890000.0
als;8.0.275-librca;default;7;202795720.784;14808530000.0;2947360000.0
als;20.2.0.r11-grl;default;7;165290113.045;11230250000.0;2391320000.0
als;20.2.0.r8-grl;default;7;201743947.155;14636500000.0;2936630000.0
als;19.3.4.r11-grl;default;7;157619000.82099998;10788190000.0;2295600000.0
als;19.3.4.r8-grl;default;7;202923694.035;14678990000.0;2948130000.0
als;15.0.1-open;default;7;173162210.988;11711950000.0;2476150000.0
als;14.0.2-open;default;7;181660159.10799998;12545390000.0;2638090000.0
als;13.0.2-open;default;7;173876877.132;12100820000.0;2512700000.0
als;12.0.2-open;default;7;174608734.23499998;12045070000.0;2506530000.0
als;11.0.2-open;default;7;173267192.02;11942540000.0;2490400000.0
als;10.0.2-open;default;7;173848507.38399997;12006470000.0;2509010000.0
als;9.0.4-open;default;7;185954073.452;12316560000.0;2679540000.0
als;8.0.265-open;default;7;206139855.872;15075990000.0;2994680000.0
als;20.2.0.0-mandrel;default;7;178836785.206;12386020000.0;2569080000.0
als;15.0.1-sapmchn;default;7;172579762.199;11674440000.0;2460310000.0
als;14.0.2-sapmchn;default;7;171678936.081;11975760000.0;2498540000.0
als;13.0.2-sapmchn;default;7;177568911.623;12323360000.0;2571290000.0
als;12.0.2-sapmchn;default;7;178000501.81;12317130000.0;2560760000.0
als;11.0.9-sapmchn;default;7;179025201.35099998;12368450000.0;2567470000.0
als;11.0.9-trava;default;7;174990072.816;12061770000.0;2507690000.0
als;8.0.232-trava;default;7;168078066.074;10938520000.0;2397630000.0
dotty;15.0.1.j9-adpt;default;7;57365648.871;3636470000.0;803080000.0
dotty;15.0.1.hs-adpt;default;7;38854231.25;2564740000.0;551200000.0
dotty;14.0.2.j9-adpt;default;7;59647787.519;3752690000.0;839750000.0
dotty;14.0.2.hs-adpt;default;7;39241916.218;2566740000.0;557840000.0
dotty;13.0.2.j9-adpt;default;7;62699762.594;3854240000.0;863160000.0
dotty;13.0.2.hs-adpt;default;7;42785591.375;2969200000.0;609950000.0
dotty;12.0.2.j9-adpt;default;7;63235345.346999995;3859000000.0;877290000.0
dotty;12.0.2.hs-adpt;default;7;42732354.732;2797480000.0;609590000.0
dotty;11.0.9.j9-adpt;default;7;57036428.187;3598290000.0;800900000.0
dotty;11.0.9.hs-adpt;default;7;40400164.661;2723960000.0;582280000.0
dotty;8.0.275.j9-adpt;default;7;51989070.652;3315920000.0;731500000.0
dotty;8.0.275.hs-adpt;default;7;36172917.903;2432550000.0;512789999.99999994
dotty;11.0.8-albba;default;7;41329972.915;2748010000.0;591360000.0
dotty;8u272-albba;default;7;38091794.497;2445330000.0;537750000.0
dotty;15.0.1-amzn;default;7;38988204.828;2614810000.0;556080000.0
dotty;11.0.9-amzn;default;7;40735244.959;2701770000.0;579460000.0
dotty;8.0.275-amzn;default;7;36199187.70999999;2394770000.0;511970000.0
dotty;15.0.1-zulu;default;7;39358884.613;2612390000.0;563630000.0
dotty;14.0.2-zulu;default;7;40067856.022999994;2615970000.0;571690000.0
dotty;13.0.5-zulu;default;7;41683042.866000004;2763620000.0;596840000.0
dotty;12.0.2-zulu;default;7;43106534.463;2820160000.0;610230000.0
dotty;11.0.9-zulu;default;7;41277455.056;2751990000.0;589500000.0
dotty;10.0.2-zulu;default;7;45742672.214;3002350000.0;655290000.0
dotty;9.0.7-zulu;default;7;47881934.574;3103510000.0;683740000.0
dotty;8.0.272-zulu;default;7;36521789.932;2502490000.0;521610000.0
dotty;15.0.1-librca;default;7;40287902.898;2674540000.0;577380000.0
dotty;14.0.2-librca;default;7;40784690.348;2649970000.0;577180000.0
dotty;13.0.2-librca;default;7;41973495.528;2894480000.0;603220000.0
dotty;12.0.2-librca;default;7;43616239.996;2854310000.0;623250000.0
dotty;11.0.9-librca;default;7;41425455.425000004;2753590000.0;592560000.0
dotty;8.0.275-librca;default;7;35974525.46;2433270000.0;509820000.0
dotty;20.2.0.r11-grl;default;7;39839261.559999995;2391340000.0;563340000.0
dotty;20.2.0.r8-grl;default;7;33809951.628;2162490000.0;486910000.0
dotty;19.3.4.r11-grl;default;7;38807738.499000005;2349720000.0;548610000.0
dotty;19.3.4.r8-grl;default;7;32194311.392000005;2081340000.0000002;463620000.0
dotty;15.0.1-open;default;7;39654800.620000005;2632080000.0;567750000.0
dotty;14.0.2-open;default;7;40988073.397;2624710000.0;579340000.0
dotty;13.0.2-open;default;7;42989744.037999995;2944750000.0;611870000.0
dotty;12.0.2-open;default;7;43436980.886999995;2830670000.0;620710000.0
dotty;11.0.2-open;default;7;41929939.432;2795140000.0;599810000.0
dotty;10.0.2-open;default;7;44544427.252;2950550000.0;634510000.0
dotty;9.0.4-open;default;7;47536876.432;3107320000.0;678210000.0
dotty;8.0.265-open;default;7;36040432.37;2456570000.0;511470000.0
dotty;20.2.0.0-mandrel;default;7;41310836.717999995;2800600000.0;590580000.0
dotty;15.0.1-sapmchn;default;7;38991214.548;2617790000.0;555170000.0
dotty;14.0.2-sapmchn;default;7;40476385.188;2675860000.0;576730000.0
dotty;13.0.2-sapmchn;default;7;42799117.408;2986010000.0;614180000.0
dotty;12.0.2-sapmchn;default;7;42120059.86;2758730000.0;594050000.0
dotty;11.0.9-sapmchn;default;7;41593770.495000005;2759130000.0;592330000.0
dotty;11.0.9-trava;default;7;42200995.302999996;2840260000.0;603520000.0
dotty;8.0.232-trava;default;7;37745500.780999996;2420830000.0;529320000.00000006
fj-kmeans;15.0.1.j9-adpt;default;7;54507240.339;5317720000.0;1152180000.0
fj-kmeans;15.0.1.hs-adpt;default;7;44310567.972;4195910000.0;1047260000.0
fj-kmeans;14.0.2.j9-adpt;default;7;54456325.138;5093720000.0;1133150000.0
fj-kmeans;14.0.2.hs-adpt;default;7;42715371.83400001;3969170000.0;999910000.0
fj-kmeans;13.0.2.j9-adpt;default;7;51417957.074;4872690000.0;1105370000.0
fj-kmeans;13.0.2.hs-adpt;default;7;41847435.971;3900990000.0;985420000.0
fj-kmeans;12.0.2.j9-adpt;default;7;54593309.54;5244810000.0;1136370000.0
fj-kmeans;12.0.2.hs-adpt;default;7;42509229.327;3941160000.0;993730000.0
fj-kmeans;11.0.9.j9-adpt;default;7;53613176.496;5066750000.0;1135320000.0
fj-kmeans;11.0.9.hs-adpt;default;7;42831296.58;3970170000.0;1010180000.0
fj-kmeans;8.0.275.j9-adpt;default;7;55180588.304;5283190000.0;1179260000.0
fj-kmeans;8.0.275.hs-adpt;default;7;50522113.789000005;4666300000.0;1146230000.0
fj-kmeans;11.0.8-albba;default;7;43830768.621;4045500000.0;1023140000.0
fj-kmeans;8u272-albba;default;7;51035095.171000004;4275979999.9999995;1094810000.0
fj-kmeans;15.0.1-amzn;default;7;43584462.918;4146359999.9999995;1040450000.0
fj-kmeans;11.0.9-amzn;default;7;44063965.344000004;4086690000.0;1021570000.0
fj-kmeans;8.0.275-amzn;default;7;51064742.955;4705370000.0;1150900000.0
fj-kmeans;15.0.1-zulu;default;7;43794862.054;4138069999.9999995;1031810000.0
fj-kmeans;14.0.2-zulu;default;7;43350667.78;4049630000.0;1005150000.0
fj-kmeans;13.0.5-zulu;default;7;42174513.659;3964490000.0;986900000.0
fj-kmeans;12.0.2-zulu;default;7;42055816.428;3910810000.0;984610000.0
fj-kmeans;11.0.9-zulu;default;7;43328299.596999995;4048310000.0;1018370000.0
fj-kmeans;10.0.2-zulu;default;7;46187274.115;4235720000.0000005;1065829999.9999999
fj-kmeans;9.0.7-zulu;default;7;50385290.761999995;4344210000.0;1121200000.0
fj-kmeans;8.0.272-zulu;default;7;52149032.418;4812620000.0;1167800000.0
fj-kmeans;15.0.1-librca;default;7;43489530.662;4111930000.0000005;1032530000.0
fj-kmeans;14.0.2-librca;default;7;42711833.201;3994250000.0;1007590000.0
fj-kmeans;13.0.2-librca;default;7;41145882.447;3871650000.0;971590000.0
fj-kmeans;12.0.2-librca;default;7;42164987.838;3924790000.0;991930000.0
fj-kmeans;11.0.9-librca;default;7;43685220.322;4052840000.0;1025819999.9999999
fj-kmeans;8.0.275-librca;default;7;51619630.876;4781300000.0;1166950000.0
fj-kmeans;20.2.0.r11-grl;default;7;44631432.802;4210069999.9999995;1055660000.0000001
fj-kmeans;20.2.0.r8-grl;default;7;55417646.073;5137040000.0;1229260000.0
fj-kmeans;19.3.4.r11-grl;default;7;45174380.355;4307850000.0;1072230000.0
fj-kmeans;19.3.4.r8-grl;default;7;55694364.557000004;5144320000.0;1235890000.0
fj-kmeans;15.0.1-open;default;7;43953875.83;4159080000.0;1038030000.0
fj-kmeans;14.0.2-open;default;7;42667544.797;3979800000.0;1001140000.0
fj-kmeans;13.0.2-open;default;7;41923941.519;3927420000.0;986980000.0
fj-kmeans;12.0.2-open;default;7;41504645.527;3864560000.0;982110000.0
fj-kmeans;11.0.2-open;default;7;43216814.888000004;3986170000.0;1016800000.0
fj-kmeans;10.0.2-open;default;7;45422427.61;4175330000.0;1051270000.0
fj-kmeans;9.0.4-open;default;7;51635027.41500001;4390230000.0;1140980000.0
fj-kmeans;8.0.265-open;default;7;51977900.12;4818910000.0;1155290000.0
fj-kmeans;20.2.0.0-mandrel;default;7;42544029.907000005;3996360000.0;1002090000.0
fj-kmeans;15.0.1-sapmchn;default;7;43814014.346;4147350000.0000005;1036849999.9999999
fj-kmeans;14.0.2-sapmchn;default;7;42790161.137;3989830000.0;1000350000.0
fj-kmeans;13.0.2-sapmchn;default;7;41754969.578999996;3905900000.0;980960000.0
fj-kmeans;12.0.2-sapmchn;default;7;41715156.155;3878460000.0;981840000.0
fj-kmeans;11.0.9-sapmchn;default;7;43067130.063999996;3999780000.0;1014350000.0
fj-kmeans;11.0.9-trava;default;7;44261668.973;4087220000.0;1023770000.0
fj-kmeans;8.0.232-trava;default;7;49206895.729;4198460000.0;1084890000.0
neo4j;15.0.1.j9-adpt;default;7;78691393.636;4584290000.0;1136750000.0
